TICKER,DATA_COMPRA,PRECO_COMPRA,QTD_COTAS,VALOR_TOTAL_COMPRA,DIVIDENDOS_TOTAIS,RETORNO_TOTAL
PETR4.SA,2024-06-28,36.997074127197266,30,1109.912223815918,31.595999999999997,1141.508223815918
PETR4.SA,2024-06-28,36.997074127197266,30,1109.912223815918,31.595999999999997,1141.508223815918
PETR4.SA,2024-06-28,36.997074127197266,30,1109.912223815918,31.595999999999997,1141.508223815918
PETR4.SA,2024-06-28,36.997074127197266,30,1109.912223815918,31.595999999999997,1141.508223815918
PETR4.SA,2024-06-28,36.997074127197266,30,1109.912223815918,31.595999999999997,1141.508223815918
PETR4.SA,2024-06-28,36.997074127197266,30,1109.912223815918,31.595999999999997,1141.508223815918
